incident_id,ARREST,incident_hour,offense_category_name,crime_against,victim_type_name,weapon_name,agency_type_name,population_group,victim_age_group,offender_age_group,stolen_count,recovered_count,suburban_area
172683611,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
172683614,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172683618,0,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172683621,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683623,1,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172683627,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683644,0,18.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,26-35,26-35,1.0,1.0,N
172683647,1,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172683653,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683654,0,0.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,36-50,26-35,1.0,1.0,N
172683662,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683663,0,12.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683665,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172683666,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683669,0,4.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683678,0,11.0,Assault Offenses,Person,Individual,Other,City,500K+,36-50,18-25,1.0,1.0,N
172683682,0,5.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172683692,0,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683793,0,20.0,Robbery,Property,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172683794,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683799,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683802,0,2.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172683819,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
172683833,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683835,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
172683845,1,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172683847,0,5.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683848,0,22.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172683853,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683856,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683857,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683875,0,6.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683877,0,16.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172683880,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683882,0,15.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683883,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683886,1,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683887,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172683888,0,11.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683909,0,1.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683937,0,15.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172683939,1,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683941,0,2.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172683943,0,7.0,Assault Offenses,Person,Individual,Unknown,City,500K+,26-35,36-50,1.0,1.0,N
172683948,0,18.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,36-50,1.0,1.0,N
172683951,0,20.0,Sex Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172683956,1,13.0,Assault Offenses,Person,Individual,Blunt Object,City,500K+,18-25,18-25,1.0,1.0,N
172683986,0,9.0,Extortion/Blackmail,Property,Individual,Firearm,City,500K+,36-50,26-35,1.0,1.0,N
172683991,0,2.0,Assault Offenses,Person,Individual,Firearm,City,500K+,18-25,26-35,1.0,1.0,N
172683994,0,0.0,Bribery,Property,Individual,Personal Weapons,City,500K+,36-50,18-25,1.0,1.0,N
172683996,0,12.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172683998,0,1.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684003,1,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684008,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684012,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684014,0,23.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,18-25,36-50,1.0,1.0,N
172684015,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684016,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,36-50,1.0,1.0,N
172684018,0,22.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684021,1,3.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,51-65,1.0,1.0,N
172684031,0,9.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684035,0,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
172684038,1,12.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
172684059,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
172684061,0,18.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,18-25,1.0,1.0,N
172684086,0,23.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684088,0,5.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,18-25,1.0,1.0,N
172684097,0,20.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684103,0,10.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684110,0,15.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684117,1,14.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
172684119,0,15.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684121,0,7.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
172684129,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684131,0,23.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684134,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684135,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684138,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684144,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684152,0,21.0,Assault Offenses,Person,Individual,Firearm,City,500K+,26-35,51-65,1.0,1.0,N
172684157,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,Under 18,1.0,1.0,N
172684163,0,4.0,Robbery,Property,Individual,Handgun,City,500K+,26-35,26-35,1.0,1.0,N
172684167,0,0.0,Homicide Offenses,Person,Individual,Firearm,City,500K+,26-35,26-35,1.0,1.0,N
172684174,1,8.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684178,0,2.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684181,0,22.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684187,0,23.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684188,0,19.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684189,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684190,0,14.0,Assault Offenses,Person,Individual,Other,City,500K+,36-50,26-35,1.0,1.0,N
172684193,0,14.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684198,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684199,0,2.0,Robbery,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684205,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684210,1,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684218,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,65+,1.0,1.0,N
172684222,0,1.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684224,1,1.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684245,0,20.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684246,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684257,0,19.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684267,1,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684269,1,13.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684274,0,5.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684276,0,23.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
172684277,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684299,0,0.0,Assault Offenses,Person,Individual,Handgun,City,500K+,18-25,26-35,1.0,1.0,N
172684300,1,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684323,0,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684324,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684326,0,11.0,Robbery,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684329,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
172684332,0,15.0,Assault Offenses,Person,Individual,Firearm,City,500K+,26-35,36-50,1.0,1.0,N
172684339,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684340,0,13.0,Assault Offenses,Person,Individual,Handgun,City,500K+,36-50,36-50,1.0,1.0,N
172684344,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684356,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684364,1,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684365,0,2.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684372,0,18.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,36-50,1.0,1.0,N
172684381,1,19.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684389,0,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
172684390,0,2.0,Sex Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684398,0,0.0,Robbery,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684401,0,3.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,18-25,36-50,1.0,1.0,N
172684404,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684407,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
172684420,0,15.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684433,1,11.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684439,0,13.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,18-25,1.0,1.0,N
172684441,0,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684454,1,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684458,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684465,0,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,36-50,51-65,1.0,1.0,N
172684473,1,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684480,1,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684487,0,21.0,Assault Offenses,Person,Individual,Unknown,City,500K+,26-35,26-35,1.0,1.0,N
172684489,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,18-25,1.0,1.0,N
172684494,1,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684506,0,3.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684508,0,22.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
172684512,0,5.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684513,0,8.0,Assault Offenses,Person,Individual,Firearm,City,500K+,18-25,26-35,1.0,1.0,N
172684515,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684520,1,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684524,1,8.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,36-50,1.0,1.0,N
172684526,0,11.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,51-65,1.0,1.0,N
172684531,0,13.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684535,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684543,0,14.0,Assault Offenses,Person,Individual,Handgun,City,500K+,26-35,18-25,1.0,1.0,N
172684555,0,15.0,Assault Offenses,Person,Individual,Handgun (Automatic),City,500K+,18-25,26-35,1.0,1.0,N
172684561,0,15.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684576,0,19.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,500K+,26-35,36-50,1.0,1.0,N
172684582,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684583,1,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684587,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
172684589,0,22.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684590,1,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684592,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684593,0,1.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684595,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684598,0,4.0,Assault Offenses,Person,Individual,Other,City,500K+,36-50,36-50,1.0,1.0,N
172684600,0,6.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684606,0,0.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684607,0,8.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684612,0,8.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,26-35,1.0,1.0,N
172684613,0,1.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684620,0,0.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684628,0,13.0,Assault Offenses,Person,Individual,Firearm,City,500K+,26-35,26-35,1.0,1.0,N
172684632,1,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,51-65,1.0,1.0,N
172684636,1,15.0,Assault Offenses,Person,Individual,Other,City,500K+,26-35,26-35,1.0,1.0,N
172684654,0,16.0,Counterfeiting/Forgery,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684656,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684661,1,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684662,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684665,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684672,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,36-50,36-50,1.0,1.0,N
172684677,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,18-25,1.0,1.0,N
172684680,0,1.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684688,0,3.0,Robbery,Property,Individual,Handgun,City,500K+,26-35,26-35,1.0,1.0,N
172684693,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,36-50,1.0,1.0,N
172684698,0,20.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684702,0,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684709,0,8.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
172684711,0,10.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684712,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,500K+,36-50,26-35,1.0,1.0,N
172684718,1,10.0,Assault Offenses,Person,Individual,Rifle,City,500K+,26-35,26-35,1.0,1.0,N
172684719,0,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,500K+,18-25,26-35,1.0,1.0,N
172684722,0,12.0,Assault Offenses,Person,Individual,Other,City,500K+,18-25,26-35,1.0,1.0,N
172684724,0,13.0,Fraud Offenses,Property,Individual,Personal Weapons,City,500K+,26-35,26-35,1.0,1.0,N
